,tpv medio,segmento_ord,mcc_ord,bairro_ord,cidade_ord,regiao_ord,uf_ord,subcanal_de_vendas_ord,prob_default_60d,prob_default_mar,estimativa_limite,estimativa_juros_parcelados,estimativa_juros_rotativo
2243,12000.0,21,108,1295,404,3,15,2,0.6762190956585115,0.5997232246009041,9316.017,5.372623,13.431557416915894
2244,27000.0,15,88,111,372,4,10,2,0.9750693019200676,0.9785305352088658,18399.627,3.2340388,8.085097074508667
2245,15000.0,3,76,1301,372,4,10,2,0.8317657551514556,0.8055108633279197,10867.424,5.437482,13.59370470046997
2246,20000.0,21,108,1313,337,1,7,2,0.6882743760304434,0.8360873161615926,18831.238,3.884532,9.711329936981201
2247,20000.0,12,97,144,337,1,7,2,0.9664177693427801,0.9644387687449951,19763.115,3.4828608,8.707152009010315
2248,25000.0,13,98,1297,206,1,7,2,0.8212850589220914,0.8858404021910484,24470.646,3.4670434,8.667608499526978
2249,20000.0,7,84,1295,329,1,16,2,0.8472469996466797,0.8983834468287676,19535.727,4.8712697,12.178174257278442
2250,20000.0,3,76,1264,413,4,17,2,0.5198767050182411,0.8865368364433938,15021.798,4.8582377,12.145594358444214
2251,90000.0,20,101,1297,413,4,17,2,0.9447960018632239,0.8793252859876876,65280.31,2.6739979,6.684994697570801
2252,12500.0,24,113,69,355,1,16,2,0.9911632356672965,0.9935498156317486,7799.9907,5.089849,12.72462248802185
2253,15000.0,16,99,1370,341,3,15,2,0.8548952686813281,0.6405775612329233,13085.717,4.9121065,12.280266284942627
2254,17000.0,13,98,942,12,1,7,2,0.9318575258121964,0.936883742551352,13870.05,3.7216387,9.304096698760986
2255,20000.0,18,129,1555,335,3,13,2,0.8646922265829847,0.5288304726652301,19680.822,4.664209,11.660522222518921
2256,80000.0,21,108,1297,56,1,16,2,0.9685889428278234,0.9878904051322744,52954.613,2.288087,5.720217227935791
2257,15000.0,18,10,718,426,3,14,2,0.8847896257998499,0.9139762766719642,12785.772,4.992246,12.480615377426147
2258,25000.0,13,98,1295,464,5,24,2,0.7840825580707275,0.7754608895446721,21961.51,4.5880723,11.470180749893188
2259,10000.0,17,132,1344,385,3,14,2,0.765742162143734,0.6032954353961584,11047.473,5.616344,14.040859937667847
2260,20000.0,6,77,197,405,3,15,2,0.9743678526086494,0.9694840544079378,17650.271,4.0004396,10.001099109649658
2261,500000.0,21,108,1307,391,3,14,2,0.8640585125802641,0.7854994932770597,82766.46,2.6631584,6.657896041870117
2262,9000.0,19,89,972,461,4,17,2,0.9560113707185264,0.9555628270412528,8192.854,5.655332,14.138330221176147
2263,15000.0,15,88,1469,522,1,8,2,0.486656872304202,0.3883284158470767,19404.082,3.4599428,8.64985704421997
2264,22000.0,20,95,184,11,1,7,2,0.9757356018339362,0.9851948993357057,23148.578,4.745906,11.86476469039917
2265,12000.0,10,92,1295,78,3,15,2,0.9382006636881778,0.9325466066875512,10295.073,4.9612145,12.40303635597229
2266,20000.0,18,70,1297,180,3,19,1,0.8734983681445906,0.9572956781746678,17879.377,4.6794624,11.69865608215332
2267,15000.0,10,92,960,385,3,14,2,0.8766397549826506,0.9300052262426223,14233.294,4.4706993,11.176748275756836
2268,12000.0,24,113,1006,422,3,19,4,0.9771312233296884,0.9794986680952613,12797.318,4.34,10.850000381469727
2269,31000.0,14,139,187,420,3,19,4,0.9948777311609961,0.9946842227926384,28765.979,4.8418736,12.104684114456177
2270,35000.0,14,139,1291,429,3,19,2,0.949648115375367,0.960405606976689,30781.209,3.385459,8.463647365570068
2271,10000.0,14,87,322,30,5,3,2,0.950782062685326,0.95580463036995,7089.2046,6.4892764,16.223191022872925
2272,27400.0,18,154,1295,565,5,24,3,0.7657378770576647,0.5185371257326933,19558.812,5.8397417,14.599354267120361
2273,20000.0,10,92,904,451,5,23,2,0.9768729792747702,0.9727594688650255,18682.875,3.6225314,9.056328535079956
2274,500000.0,17,147,1293,385,3,14,2,0.8648210046012667,0.8346168783258818,96556.445,2.5316608,6.32915198802948
2275,4000.0,14,87,1628,370,3,15,2,0.35621920119622913,0.2673745322074392,3628.8623,6.372988,15.932470560073853
2276,20000.0,3,76,1295,460,1,16,2,0.815750177266616,0.7296863495391436,19333.197,3.667014,9.167534708976746
2277,20000.0,13,98,494,395,5,21,2,0.9866460098257371,0.9867943969230778,10260.522,4.2556725,10.639181137084961
2278,20000.0,14,87,1126,450,1,7,2,0.8078912878571414,0.8605014419047118,16788.809,3.9879982,9.969995617866516
2279,30000.0,10,92,1435,405,3,15,2,0.5770378481259236,0.7206782713104714,24509.844,3.5688653,8.922163248062134
2280,15000.0,12,97,1295,6,3,14,3,0.9446412339431417,0.9465575849592441,12420.272,5.362735,13.406836986541748
2281,2050.0,2,75,1498,385,3,14,2,0.7263451317287367,0.205208313049608,682.25256,6.3083663,15.770915746688843
2282,70000.0,11,24,1410,367,5,4,2,0.6944912501234608,0.6639815228230678,49639.875,1.975915,4.9397873878479
2283,70000.0,4,72,1315,434,3,15,1,0.8239101291387717,0.7734980281969733,42957.3,2.0606508,5.151627063751221
2284,20000.0,17,71,1302,389,1,8,2,0.7564197918605767,0.8497226787564413,18353.87,4.218276,10.545690059661865
2285,20000.0,13,98,345,405,3,15,2,0.9795747491067152,0.9787464018569888,19340.193,4.0173287,10.04332184791565
2286,40000.0,19,89,79,405,3,15,2,0.9857252749286802,0.9911001886453196,31590.697,2.8159678,7.039919495582581
2287,20000.0,8,105,845,436,3,15,4,0.9633487948486356,0.9486315284958161,19770.367,3.5478578,8.869644403457642
2288,15000.0,8,68,1295,369,5,24,2,0.9465974560957061,0.926048457865103,13193.2,4.6391187,11.59779667854309
2289,20000.0,14,87,568,381,3,13,2,0.9621237155208792,0.9626520820410356,22289.55,3.465876,8.664690256118774
2290,10000.0,2,75,16,372,4,10,2,0.9659158149504211,0.950326740930576,10649.768,4.6163893,11.54097318649292
2291,50000.0,14,87,1039,338,5,24,2,0.9121693600433517,0.919272669378094,53627.074,3.0877535,7.7193838357925415
2292,20000.0,13,98,1297,168,3,15,2,0.8758085736819957,0.9435812796025226,16686.025,4.5722737,11.430684328079224
2293,20000.0,13,98,1280,366,1,8,2,0.7412335928335269,0.86360066282031,21070.086,3.9486725,9.871681332588196
2294,10000.0,17,13,1297,185,3,19,4,0.88391981760607,0.9153974170161104,8268.2,5.728018,14.32004451751709
2295,20000.0,14,87,290,395,5,21,2,0.9882512727704533,0.9894999623022248,14568.312,4.211176,10.527939796447754
2296,10000.0,19,148,1310,405,3,15,2,0.8309858276286364,0.5663975676565807,12924.258,5.7321296,14.330323934555054
2297,30000.0,5,1,52,355,1,16,2,0.9416161263196435,0.955201602402075,30601.205,3.1590855,7.897713780403137
2298,60000.0,3,76,1493,385,3,14,2,0.5266434380548498,0.5195726034866993,66625.84,2.0768087,5.192021727561951
2299,20000.0,5,83,1297,41,1,7,2,0.8703925638261082,0.8564197260897143,18030.703,4.451316,11.128289699554443
2300,15000.0,11,125,1295,380,3,15,2,0.8192252738736322,0.8350073211081747,13238.476,4.9594355,12.39858865737915
2301,20000.0,20,106,1297,420,3,19,4,0.8358605506590046,0.8613090175007837,20388.3,3.5757513,8.939378261566162
2302,20000.0,13,98,693,284,3,19,2,0.9799581051633046,0.9809025591843658,18939.162,4.520321,11.300802230834961
2303,25000.0,12,97,1295,361,3,19,2,0.8095291910398806,0.8077138353650463,22171.88,4.000284,10.000710487365723
2304,400000.0,11,73,1319,405,3,15,2,0.7715437323096603,0.9135474707024033,90470.305,2.1742792,5.43569803237915
2305,201000.0,13,98,1295,336,2,6,3,0.8623412548178396,0.9699571667077777,83159.16,2.4977157,6.24428927898407
2306,11000.0,21,108,105,377,5,20,2,0.9935137034726135,0.994727873145366,5226.218,5.7522664,14.380666017532349
2307,25000.0,15,88,1115,405,3,15,2,0.8719705652117833,0.8732122946316361,19711.443,4.2567945,10.64198613166809
2308,15000.0,10,92,1297,186,3,15,2,0.9329067556335652,0.9251572602586218,12629.836,4.990748,12.476869821548462
2309,20000.0,18,22,445,387,5,9,2,0.8998212559011769,0.9271062997913274,18823.514,4.200709,10.501772165298462
2310,20000.0,14,69,729,393,2,18,2,0.9595519411622666,0.9638582432513871,19752.445,4.3975043,10.993760824203491
2311,139000.0,8,151,265,10,5,1,2,0.853188886524011,0.8615382825418164,82362.414,2.1325595,5.331398844718933
2312,16000.0,21,108,1015,344,5,3,2,0.7046184942476342,0.8374268681275705,9710.114,5.710559,14.276397228240967
2313,20000.0,10,92,1401,372,4,10,2,0.6289987121341344,0.7030138533967417,21056.367,4.4742184,11.185545921325684
2314,15000.0,15,88,1297,199,1,7,2,0.8746836876168554,0.8730127057751597,14935.628,4.5656557,11.41413927078247
2315,15000.0,11,64,1297,479,1,16,2,0.8811472828096759,0.8741833062117815,15801.57,4.358099,10.895247459411621
2316,30000.0,3,76,1295,385,3,14,2,0.7833325959073827,0.7652350159967805,26554.814,3.2023463,8.005865812301636
2317,25000.0,18,117,130,377,5,20,2,0.9942778033682232,0.9953455374975233,22154.828,3.584045,8.96011233329773
2318,20000.0,21,108,1295,537,5,24,2,0.6408413199132671,0.6763390088920346,19447.031,3.8625565,9.656391143798828
2319,8000.0,14,87,687,488,3,15,2,0.9575072590336072,0.9498934282272932,8663.147,6.061231,15.153077840805054
2320,20000.0,4,72,1297,41,1,7,2,0.8542050327417248,0.8410445652760788,14217.064,3.9416654,9.854163527488708
2321,18000.0,1,82,169,355,1,16,2,0.9775615756987123,0.9689931468607896,18630.742,3.9705658,9.926414489746094
2322,15000.0,12,97,1283,398,2,18,2,0.8725125599418367,0.9047489634770033,12441.11,5.341545,13.353862762451172
2323,28000.0,13,98,1362,449,5,24,2,0.8372815815272947,0.825112375118676,18110.902,3.082753,7.706882357597351
2324,7000.0,18,116,1295,497,3,15,2,0.7175223596761863,0.6857544453258552,4555.8374,6.346547,15.866367816925049
2325,15000.0,21,108,308,462,1,7,2,0.9645006171981064,0.9655621789841472,11460.917,5.1588454,12.897113561630249
2326,60000.0,17,132,10,390,3,14,2,0.9933352272909651,0.9957843007438902,59052.23,2.3398542,5.849635601043701
2327,10263.0,7,84,967,322,5,5,2,0.879968099523198,0.845576182878092,9667.926,5.1067367,12.766841650009155
2328,12700.0,20,101,1297,297,3,15,2,0.9193158697179381,0.9463389754994145,11402.732,5.5587316,13.896828889846802
2329,20000.0,4,72,969,446,3,15,2,0.9233247250055023,0.8988524203642446,14184.47,5.43844,13.596099615097046
2330,120000.0,13,98,1297,151,4,17,2,0.9008513918876787,0.9220224453099339,45604.863,2.1016283,5.25407075881958
2331,20000.0,10,92,1377,354,3,15,4,0.7713658454012503,0.8872596390026585,20008.783,3.7591712,9.39792811870575
2332,16000.0,23,110,133,332,3,15,2,0.9896629812224166,0.992008901438075,8840.909,4.8236823,12.059205770492554
2333,25000.0,14,87,1341,372,4,10,2,0.6356100258274386,0.715193473362752,24948.164,3.1422567,7.855641841888428
2334,30000.0,10,92,1295,395,5,21,2,0.7953885712469297,0.7577898927829217,25237.502,4.065235,10.163087844848633
2335,20000.0,14,142,1437,427,3,13,2,0.649090810281085,0.6838677031816817,21238.639,2.9151168,7.287791967391968
2336,8000.0,13,98,1295,53,3,19,4,0.964237998757434,0.9637822564285793,7452.4414,5.5479684,13.8699209690094
2337,12000.0,2,75,1335,405,3,15,2,0.6056147075788116,0.43200322271722175,11719.848,4.997958,12.494895458221436
2338,15000.0,18,81,249,28,3,15,2,0.9843170521205161,0.9902801863795658,12169.266,4.8255486,12.063871622085571
2339,7000.0,17,79,426,393,2,18,2,0.9765810787368278,0.9785658463546155,6199.257,5.761547,14.403867721557617
2340,8000.0,19,89,64,462,1,7,2,0.9637525796149499,0.9641047372724812,6360.9707,5.946238,14.86559510231018
2341,30000.0,13,98,244,351,3,14,2,0.9820493255925712,0.9839944948216818,25571.592,4.064047,10.160117149353027
2342,10000.0,18,70,1297,226,5,21,2,0.8836440409943679,0.9596611804663079,9817.848,5.072827,12.682067155838013
2343,20000.0,10,92,1295,453,1,8,2,0.7340303250068368,0.6662237232357532,17901.803,3.9995382,9.9988454580307
2344,50000.0,23,157,1475,428,4,17,2,0.5919436440294782,0.581823706965699,49933.87,2.4470074,6.1175185441970825
2345,15000.0,18,70,1297,501,3,15,2,0.8964940291581452,0.8971298281313661,16031.889,3.8436308,9.609076976776123
2346,22000.0,13,98,1297,405,3,15,2,0.8412598688305164,0.904414299295831,20656.744,4.114195,10.285487174987793
2347,20000.0,14,87,1683,325,3,14,2,0.48264784689433854,0.4811507268693775,27528.18,3.6670196,9.167549014091492
2348,150000.0,21,108,25,350,3,14,2,0.9272452103968704,0.9321670091423174,69103.0,2.011825,5.029562711715698
2349,2000.0,14,87,1352,366,1,8,2,0.7879893070981382,0.7325555745145155,2160.5786,6.153414,15.38353443145752
2350,20000.0,10,92,45,386,3,15,2,0.9847943630590242,0.9834966415754979,16818.04,4.2956896,10.739223957061768
2351,90000.0,15,88,1332,405,3,15,2,0.9268437008854935,0.9566808119468866,62206.2,2.1672275,5.418068766593933
2352,56500.0,24,113,721,17,3,15,2,0.9190804510940431,0.9944906880212806,63786.25,2.5611749,6.402937173843384
2353,25000.0,2,75,1297,280,5,5,2,0.6973191847221559,0.6626199098455886,26272.832,4.0118318,10.029579401016235
2354,100000.0,21,108,1401,372,4,10,2,0.7251177265318312,0.7775065758984535,68333.12,2.2825341,5.7063353061676025
2355,20000.0,15,88,1013,442,3,15,2,0.8764722435551094,0.940896645475254,18741.836,4.1377735,10.344433784484863
2356,45000.0,14,139,1297,505,3,19,4,0.9286417797551995,0.9271519601259542,42825.625,2.7317603,6.829400658607483
2357,20000.0,10,92,572,331,3,15,1,0.9693219268213608,0.966700416801638,13591.843,3.4452665,8.613166213035583
2358,25000.0,11,125,1295,288,5,9,2,0.6633995087417482,0.780430669107827,24870.756,3.3810499,8.452624678611755
2359,20000.0,10,92,1297,297,3,15,2,0.8177248578306641,0.9174520899758773,18072.637,3.8873832,9.71845805644989
2360,20000.0,13,98,1405,372,4,10,2,0.5594052674000326,0.7874831001248813,18375.002,4.844911,12.112277746200562
2361,10000.0,10,92,250,435,3,15,2,0.9781084852562317,0.9724644453455952,8452.632,4.8102202,12.025550603866577
2362,20000.0,17,79,1204,361,3,19,2,0.7547000477021077,0.9534678342350486,13458.433,4.179044,10.447609424591064
2363,30000.0,21,108,1280,456,3,15,2,0.8482071888523205,0.8779575631642293,23379.533,3.4401438,8.600359559059143
2364,10000.0,13,98,715,405,3,15,2,0.9651808247864873,0.9583693814449211,9199.934,5.3306227,13.32655668258667
2365,10000.0,4,86,152,371,1,8,2,0.9567221271367153,0.9374367108670331,11998.264,5.540503,13.851257562637329
2366,55000.0,10,92,39,344,5,3,2,0.9624995307619654,0.969272399520085,43006.78,2.4940598,6.235149502754211
2367,4000.0,21,108,1279,405,3,15,2,0.5341172997211586,0.7061589040656339,3558.748,6.388683,15.971707105636597
2368,6500.0,20,101,644,490,5,9,2,0.9502836342064644,0.9456252617352875,5993.5244,5.9316344,14.829086065292358
2369,35000.0,13,98,134,385,3,14,2,0.9844867550639546,0.9866485616699384,38811.44,2.893093,7.232732772827148
2370,15000.0,13,98,1321,366,1,8,2,0.780763997034445,0.7882313856453583,14708.18,4.0132155,10.033038854598999
2371,4900.0,15,88,199,350,3,14,2,0.9789025189715819,0.9783367908902129,4140.083,6.3338404,15.834600925445557
2372,5000.0,1,82,350,405,3,15,2,0.96721843363461,0.9456903473952395,4633.39,6.1956654,15.489163398742676
2373,15000.0,14,139,1614,422,3,19,4,0.5626455455215381,0.34418981403829446,16924.15,4.795142,11.987855434417725
2374,13000.0,21,108,260,358,1,8,2,0.9720437829443704,0.9749584042080638,12574.363,5.2743754,13.185938596725464
2375,12000.0,17,132,1323,385,3,14,2,0.6749340153365933,0.49694434019920913,14258.379,4.9809155,12.45228886604309
2376,20000.0,13,98,1295,462,1,7,2,0.7113476733880342,0.8061984459397191,16548.203,4.049359,10.1233971118927
2377,20000.0,21,108,1300,355,1,16,5,0.7517210405824724,0.9111411807643547,19281.775,3.6808336,9.202083945274353
2378,25000.0,14,139,1297,237,1,8,3,0.8047551129876259,0.7917119290626848,21080.059,3.557343,8.893357515335083
2379,55000.0,15,88,1280,366,1,8,2,0.8562952365909023,0.8985700529494484,59602.742,2.1148236,5.28705894947052
2380,20000.0,1,82,1153,405,3,15,2,0.8502776429087188,0.8801723165654627,20919.166,5.251137,13.12784194946289
2381,75000.0,10,92,1297,350,3,14,2,0.915247337311423,0.9417934767388818,58749.27,2.6375923,6.59398078918457
2382,40000.0,13,98,1378,344,5,3,2,0.48611813235721346,0.7353150391195428,27276.514,3.1353178,7.838294506072998
2383,10000.0,8,59,1187,385,3,14,2,0.6317459195566014,0.7982016119525639,7756.9546,5.273481,13.183702230453491
2384,15000.0,4,128,1181,450,1,7,2,0.6823010611936399,0.8456119309812559,13441.161,4.8633695,12.158423662185669
2385,25000.0,18,19,1165,372,4,10,2,0.751361948108071,0.7892333251840696,24711.486,2.918606,7.296515107154846
2386,20000.0,10,92,256,436,3,15,4,0.9801716630264105,0.9766506760823215,21234.555,3.2375922,8.093980550765991
2387,8705.0,21,108,1297,203,1,8,1,0.9082633912276593,0.9132129651974088,7716.9946,5.494977,13.73744249343872
2388,26000.0,16,99,602,286,3,15,2,0.9760267862253764,0.9800182912732982,23870.594,4.530268,11.32567048072815
2389,15000.0,2,75,615,449,5,24,2,0.9789705968609065,0.9699577854858327,18346.846,3.8883853,9.7209632396698
2390,15800.0,21,108,915,285,3,15,2,0.9025483187871144,0.97395162462869,12926.791,5.478095,13.695237636566162
2391,20000.0,3,76,56,405,3,15,2,0.9775449788123732,0.9709423067428937,16803.832,4.137505,10.343762636184692
2392,15000.0,17,71,268,450,1,7,2,0.9399815904367683,0.94355718247063,12951.0625,4.3317585,10.82939624786377
2393,12000.0,13,98,1169,387,5,9,2,0.6013128766281167,0.7532146344889306,8809.756,4.8606577,12.151644229888916
2394,30000.0,18,4,45,386,3,15,2,0.9495252225053576,0.973969192683405,22149.938,3.8791301,9.697825312614441
2395,19000.0,10,92,14,385,3,14,2,0.9838380873654059,0.9824805878684174,19021.74,3.533095,8.83273720741272
2396,10000.0,13,98,558,359,3,15,2,0.9729021851604002,0.9691385378327758,7757.028,5.8818555,14.704638719558716
2397,20000.0,19,89,1295,103,3,15,2,0.9408191363120811,0.9569246450346157,17475.93,4.226861,10.567152500152588
2398,20000.0,25,120,1295,429,3,19,2,0.8869528800931775,0.8325268176439252,22797.008,3.816287,9.540717601776123
2399,20000.0,21,85,200,390,3,14,2,0.9800140651448267,0.9852688151410093,17863.506,4.1207027,10.301756858825684
2400,15500.0,4,72,305,391,3,14,2,0.9639741905361333,0.9533791665730407,12016.303,5.471464,13.67866039276123
2401,25000.0,10,92,1347,387,5,9,2,0.7166071293727034,0.7068365495786852,21520.145,4.670238,11.675595045089722
2402,20000.0,10,92,1398,391,3,14,2,0.7146942923936216,0.8620845616694149,16858.777,4.312495,10.781238079071045
2403,25000.0,3,76,1458,389,1,8,2,0.5271047354261267,0.56127480618665,21391.67,4.492482,11.231205463409424
2404,20000.0,21,126,1297,21,3,14,2,0.964757005511673,0.9738235289076115,16028.717,4.2456856,10.614213943481445
2405,20000.0,17,27,1297,31,1,7,2,0.8082058312448047,0.8530281913577937,18676.8,4.0035915,10.008978843688965
2406,15000.0,14,78,343,420,3,19,4,0.9819393969275417,0.9824455063227825,13581.921,4.270341,10.675852298736572
2407,10000.0,10,92,1295,385,3,14,2,0.8717640559335779,0.6148763002108293,10245.662,4.849749,12.124372720718384
2408,20000.0,22,109,1290,381,3,13,2,0.7426599978177885,0.8410028055580558,17541.232,3.8803072,9.700767993927002
2409,3000.0,11,125,1297,526,3,15,2,0.6754378149990165,0.5160430974557512,2112.3564,6.3268986,15.817246437072754
2410,12000.0,14,139,1425,405,3,15,2,0.6909741169499987,0.44004436901003025,9233.971,5.909957,14.774892330169678
2411,10000.0,4,66,1248,422,3,19,4,0.5932985416268016,0.7560246380440675,8909.28,5.9636197,14.909049272537231
2412,8000.0,19,89,1295,477,1,16,2,0.7064238318113949,0.6750511274700125,7149.485,5.8363714,14.590928554534912
2413,17000.0,10,92,865,405,3,15,2,0.9531508433696337,0.9431716505763608,12635.022,5.722461,14.306153059005737
2414,20000.0,21,108,3,366,1,8,2,0.9800962639490821,0.9841323374520522,17405.717,3.5192418,8.798104524612427
2415,40000.0,10,92,1412,426,3,14,2,0.7693441029902489,0.7044350075635869,44864.88,3.343956,8.35988998413086
2416,80000.0,14,78,588,405,3,15,2,0.9697039032201813,0.9841923177284456,36786.68,3.3658228,8.414556980133057
2417,20000.0,17,94,1295,405,3,15,2,0.8068456500635083,0.8213889467917438,18421.387,4.58044,11.45110011100769
2418,8000.0,12,97,529,449,5,24,2,0.9881880876532483,0.9860637190554776,6289.9883,5.9912567,14.978141784667969
2419,25000.0,25,120,340,328,1,16,2,0.9894998468449129,0.9931341771959336,27059.65,3.7691445,9.422861337661743
2420,11700.0,21,108,35,387,5,9,2,0.982488733649261,0.9843651688448141,11077.777,5.3452005,13.363001346588135
2421,60000.0,21,108,1297,187,3,15,2,0.8934377304320295,0.9120522569907722,53604.355,2.452225,6.130562424659729
2422,20000.0,22,109,1268,324,4,17,2,0.5635090707582427,0.9665372933339343,18374.758,4.5122604,11.280651092529297
2423,25000.0,20,101,958,30,5,3,2,0.9234267431386872,0.9424397413230458,22403.008,5.260912,13.1522798538208
2424,20000.0,10,92,1405,376,3,15,4,0.7816934081495631,0.8264510880492137,16834.732,3.8768258,9.6920645236969
2425,9500.0,21,108,1445,521,1,16,2,0.4123346390704763,0.4156775717353874,9179.068,4.7998047,11.99951171875
2426,180000.0,13,98,1297,577,1,16,2,0.564745814755969,0.6164272854939845,84298.9,3.2408836,8.102208971977234
2427,63400.0,24,113,998,387,5,9,2,0.8872843679466728,0.9735770262304552,56006.293,2.978378,7.445945143699646
2428,5000.0,10,92,1295,358,1,8,2,0.8650092667610427,0.7533326052966688,5444.9136,5.3861117,13.465279340744019
2429,5000.0,21,108,1282,405,3,15,2,0.9361729237500516,0.6701824652157541,4371.7324,5.3990097,13.49752426147461
2430,200000.0,14,87,645,405,3,15,2,0.9821015097302976,0.997236995925721,77468.46,2.6223695,6.555923819541931
2431,20000.0,14,139,1297,575,3,19,4,0.5796576509326392,0.6268846296128915,22527.121,4.110634,10.27658462524414
2432,20000.0,12,97,1198,308,3,15,2,0.5679719046317603,0.9359549923700342,21044.807,3.1976347,7.994086742401123
2433,20000.0,13,98,1401,372,4,10,2,0.6101269913772605,0.7907809653083171,17389.932,4.214865,10.537163019180298
2434,30000.0,17,71,1295,396,3,14,2,0.8066062469051918,0.8117643473779159,27275.69,3.8870518,9.717629551887512
2435,43000.0,14,69,1297,306,1,7,2,0.702781316194463,0.7357679027963329,52822.426,2.9631603,7.40790069103241
2436,18000.0,10,92,1399,366,1,8,2,0.5232595133156978,0.6421759412779191,16437.545,5.2981343,13.245335817337036
2437,20000.0,21,108,1490,464,5,24,5,0.8571634224849238,0.7350495480185573,14893.317,5.012089,12.530221939086914
2438,20000.0,6,77,1270,395,5,21,2,0.5468155446879169,0.9301372621491059,20051.428,3.9456902,9.864225387573242
2439,6500.0,17,124,1667,457,3,14,2,0.4509191699095673,0.22224209854783905,6347.99,5.704595,14.26148772239685
2440,170000.0,24,113,990,421,3,15,2,0.9145365528142119,0.9300356371542294,79983.23,2.3664079,5.916019678115845
2441,10000.0,19,89,1448,522,1,8,2,0.39483643041288924,0.40911551922145456,12468.346,4.4408646,11.102161407470703
2442,16500.0,13,98,1295,18,3,15,2,0.9486552888571355,0.9532771576088542,18176.87,4.110425,10.276062488555908
2443,20000.0,19,89,1295,423,1,7,2,0.7457112288906899,0.8425841522168609,16224.915,4.5999527,11.499881744384766
2444,60000.0,17,71,1295,343,3,14,2,0.7636661153238973,0.8084086617144485,43959.188,2.161967,5.404917597770691
2445,9000.0,21,108,1166,449,5,24,2,0.7888422319109213,0.979590684043726,8324.992,5.3272324,13.31808090209961
2446,20000.0,10,92,1483,433,1,16,2,0.786902783735191,0.7632218900320905,16863.209,4.842722,12.106804847717285
2447,5000.0,8,122,1380,393,2,18,2,0.8185086959679692,0.5976245933518601,4136.2925,6.1821876,15.455468893051147
2448,5000.0,18,107,1167,419,4,22,2,0.6781884212585737,0.901579052821694,4213.4517,6.021048,15.05262017250061
2449,20000.0,17,71,1170,381,3,13,2,0.809896430464244,0.9146979423247322,22533.885,3.5561209,8.890302181243896
2450,43000.0,7,84,1295,366,1,8,2,0.8544456236753541,0.7160264640231101,35546.87,3.125428,7.813569903373718
2451,40000.0,17,114,122,405,3,15,2,0.989728305509319,0.9922793165429159,45466.516,2.8659892,7.164973020553589
2452,15000.0,17,124,1344,385,3,14,2,0.8823740137497408,0.8040153934086974,16123.145,4.7129416,11.78235411643982
2453,20000.0,10,92,404,428,4,17,2,0.9792074481275458,0.9761885615537099,21831.97,3.3899949,8.474987149238586
2454,26000.0,19,89,1314,385,3,14,2,0.808760953333128,0.8583596239223574,22607.393,3.3647652,8.41191291809082
2455,3000.0,4,72,1304,295,4,11,1,0.5493399007561542,0.822675306185282,2869.347,6.3815446,15.953861474990845
2456,16000.0,20,95,1297,483,3,15,2,0.6788988129390762,0.8290935374767266,16995.781,4.533269,11.33317232131958
2457,20000.0,20,101,1430,377,5,20,2,0.8756493338103871,0.8629501984964181,17431.775,4.8337026,12.084256410598755
2458,150000.0,17,143,1402,454,4,22,2,0.8753128911793713,0.6395578070711283,54027.86,1.9453049,4.863262176513672
2459,15000.0,21,108,1279,16,3,15,2,0.9605867815271081,0.9710047069942048,13975.04,3.9968736,9.992184042930603
2460,20000.0,21,108,1295,388,1,16,2,0.7976054902624462,0.9152389646103677,14831.502,3.4907043,8.726760745048523
2461,4100.0,4,66,579,449,5,24,2,0.9765300270809618,0.9668077541668093,3172.872,5.764998,14.412494897842407
2462,17000.0,4,72,112,405,3,15,2,0.974173207141181,0.9677537422604537,11932.116,5.8565855,14.64146375656128
2463,15000.0,20,101,1261,327,3,15,2,0.5530278845947888,0.9479796989964763,15885.267,4.2582407,10.645601749420166
2464,26000.0,17,124,399,428,4,17,2,0.9890380394775818,0.9894647984603093,11895.52,6.1918874,15.479718446731567
2465,7000.0,26,119,393,378,3,15,2,0.9862865975973802,0.9891086692122864,7415.783,5.4882536,13.72063398361206
2466,5000.0,20,95,71,343,3,14,2,0.9853932676863932,0.9870842126606746,3645.6384,6.486152,16.215380430221558
2467,5000.0,24,113,1650,361,3,19,2,0.4830943875567339,0.34702325758209457,4540.7876,5.506918,13.767294883728027
2468,65000.0,21,108,1295,377,5,20,2,0.8848820686895561,0.9689366673262184,57043.566,2.5677352,6.41933798789978
2469,30000.0,16,99,1411,435,3,15,2,0.8406459204617655,0.7515378990609906,24139.234,4.022291,10.0557279586792
2470,50000.0,14,87,1297,319,3,19,4,0.5888581364617108,0.8989696573006513,54476.566,2.599452,6.498630046844482
2471,40000.0,11,73,1293,385,3,14,2,0.7719745717815879,0.7014749020054246,40363.805,3.0888598,7.72214949131012
2472,15000.0,5,83,1297,278,5,23,2,0.8915643268598107,0.9470811722852751,12349.352,5.521113,13.8027822971344
2473,25000.0,6,77,1182,395,5,21,2,0.7185673004443949,0.8748118987596492,26307.438,3.6829846,9.207461476325989
2474,50000.0,14,139,624,352,3,15,2,0.9867660641641572,0.9885529446636352,53765.555,2.608258,6.520645022392273
2475,15000.0,21,126,1295,343,3,14,2,0.8434951171033406,0.8302414175999836,11955.397,4.418383,11.045957803726196
2476,30000.0,1,67,1294,372,4,10,2,0.6369565135667112,0.5445272079763248,27393.268,3.7308748,9.327186942100525
